Date : 2026-04-29 09:13:41
Directory : /home/developer/projects/oral-health-policy-pulse
Total : 459 files,  147316 codes, 13037 comments, 26020 blanks, all 186373 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| /home/developer/projects/oral-health-policy-pulse/extraction/temporal_analyzer.py                                    | Python             |        226 |         65 |         55 |        346 |
| /home/developer/projects/oral-health-policy-pulse/extraction/universal_extractor.py                                  | Python             |        248 |         65 |         71 |        384 |
| /home/developer/projects/oral-health-policy-pulse/fix_and_publish_failed.py                                          | Python             |         93 |         18 |         32 |        143 |
| /home/developer/projects/oral-health-policy-pulse/frontend/.eslintrc.cjs                                             | JavaScript         |         18 |          0 |          1 |         19 |
| /home/developer/projects/oral-health-policy-pulse/frontend/README.md                                                 | Markdown           |        126 |          0 |         41 |        167 |
| /home/developer/projects/oral-health-policy-pulse/frontend/index.html                                                | HTML               |         23 |          1 |          2 |         26 |
| /home/developer/projects/oral-health-policy-pulse/frontend/package-lock.json                                         | JSON               |      5,124 |          0 |          1 |      5,125 |
| /home/developer/projects/oral-health-policy-pulse/frontend/package.json                                              | JSON               |         45 |          0 |          1 |         46 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/README.md                               | Markdown           |        174 |          0 |         78 |        252 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/package-lock.json                       | JSON               |     17,457 |          0 |          1 |     17,458 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/package.json                            | JSON               |         36 |          0 |          1 |         37 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/public/communityone_logo.svg            | XML                |         13 |          5 |          5 |         23 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/public/index.html                       | HTML               |         17 |          0 |          1 |         18 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/App.jsx                             | JavaScript JSX     |      1,277 |         30 |         49 |      1,356 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/EndlessStudyLoop.jsx     | JavaScript JSX     |        139 |         13 |         11 |        163 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/HomePage.jsx             | JavaScript JSX     |        274 |          8 |         10 |        292 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/ImpactDashboard.jsx      | JavaScript JSX     |        243 |         20 |         18 |        281 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/NonprofitCard.jsx        | JavaScript JSX     |        273 |          9 |          9 |        291 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/SplitScreenView.jsx      | JavaScript JSX     |        347 |         12 |         17 |        376 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/Summary.jsx              | JavaScript JSX     |        168 |          9 |          7 |        184 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/TopicNavigation.jsx      | JavaScript JSX     |        488 |         11 |         13 |        512 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/WhereMoneyWent.jsx       | JavaScript JSX     |        146 |          9 |          8 |        163 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/WhoIsInCharge.jsx        | JavaScript JSX     |        141 |         11 |         11 |        163 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/WordsVsDollars.jsx       | JavaScript JSX     |        134 |         10 |          8 |        152 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/shared/BarMeter.jsx      | JavaScript JSX     |         28 |          4 |          3 |         35 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/shared/Compare.jsx       | JavaScript JSX     |         51 |          4 |          4 |         59 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/shared/DashboardTile.jsx | JavaScript JSX     |        148 |         14 |         10 |        172 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/shared/DecisionCard.jsx  | JavaScript JSX     |        236 |          8 |         10 |        254 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/shared/FilterPanel.jsx   | JavaScript JSX     |        225 |          6 |         10 |        241 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/shared/InsightBox.jsx    | JavaScript JSX     |         30 |          4 |          4 |         38 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/components/shared/MetricCard.jsx    | JavaScript JSX     |         30 |          4 |          3 |         37 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/index.css                           | PostCSS            |         26 |          0 |          6 |         32 |
| /home/developer/projects/oral-health-policy-pulse/frontend/policy-dashboards/src/index.js                            | JavaScript         |         10 |          0 |          2 |         12 |
| /home/developer/projects/oral-health-policy-pulse/frontend/postcss.config.js                                         | JavaScript         |          6 |          0 |          1 |          7 |
| /home/developer/projects/oral-health-policy-pulse/frontend/public/communityone_logo.svg                              | XML                |         13 |          5 |          5 |         23 |
| /home/developer/projects/oral-health-policy-pulse/frontend/public/privacyfacebook.html                               | HTML               |        244 |          0 |         33 |        277 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/App.tsx                                               | TypeScript JSX     |         59 |          3 |          5 |         67 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/AddressLookup.tsx                          | TypeScript JSX     |        583 |         30 |         59 |        672 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/FollowButton.tsx                           | TypeScript JSX     |        147 |          4 |         10 |        161 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/JurisdictionDiscovery.tsx                  | TypeScript JSX     |        239 |         13 |         17 |        269 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/Layout.tsx                                 | TypeScript JSX     |        463 |         15 |         21 |        499 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/RegistrationModal.tsx                      | TypeScript JSX     |        192 |          7 |         18 |        217 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/ScrollToTop.tsx                            | TypeScript JSX     |          9 |          4 |          4 |         17 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/SocialStats.tsx                            | TypeScript JSX     |        106 |          2 |         14 |        122 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/contexts/AuthContext.tsx                              | TypeScript JSX     |        102 |          6 |         17 |        125 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/contexts/LocationContext.tsx                          | TypeScript JSX     |         73 |          7 |         16 |         96 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/index.css                                             | PostCSS            |         50 |          0 |          9 |         59 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/main.tsx                                              | TypeScript JSX     |         37 |          0 |          3 |         40 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/AdvocacyTopics.tsx                              | TypeScript JSX     |        217 |          5 |          8 |        230 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Analytics.tsx                                   | TypeScript JSX     |        204 |         32 |         14 |        250 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Dashboard.tsx                                   | TypeScript JSX     |        183 |          6 |         13 |        202 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/DebateGrader.tsx                                | TypeScript JSX     |        245 |          8 |         22 |        275 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Developers.tsx                                  | TypeScript JSX     |        182 |          8 |         11 |        201 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Documents.tsx                                   | TypeScript JSX     |        216 |          5 |         13 |        234 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Events.tsx                                      | TypeScript JSX     |        105 |          6 |          6 |        117 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Explore.tsx                                     | TypeScript JSX     |        435 |         32 |         36 |        503 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/FactChecking.tsx                                | TypeScript JSX     |        252 |          6 |         11 |        269 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Hackathons.tsx                                  | TypeScript JSX     |        199 |          9 |         11 |        219 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Heatmap.tsx                                     | TypeScript JSX     |        140 |          4 |         13 |        157 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Home.tsx                                        | TypeScript JSX     |        533 |         20 |         38 |        591 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/HomeModern.tsx                                  | TypeScript JSX     |      1,214 |         48 |         65 |      1,327 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/JurisdictionsSearch.tsx                         | TypeScript JSX     |        595 |         26 |         43 |        664 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Nonprofits.tsx                                  | TypeScript JSX     |        286 |          6 |         24 |        316 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/NonprofitsHF.tsx                                | TypeScript JSX     |        354 |         26 |         29 |        409 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/OpenSource.tsx                                  | TypeScript JSX     |        238 |          5 |         12 |        255 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Opportunities.tsx                               | TypeScript JSX     |        145 |          6 |         14 |        165 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/PeopleFinder.tsx                                | TypeScript JSX     |        283 |          8 |         25 |        316 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Profile.tsx                                     | TypeScript JSX     |        381 |          9 |         20 |        410 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Services.tsx                                    | TypeScript JSX     |        136 |         10 |         10 |        156 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Settings.tsx                                    | TypeScript JSX     |        279 |         15 |         23 |        317 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/UnifiedSearch.tsx                               | TypeScript JSX     |      1,330 |         63 |         88 |      1,481 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/utils/formatters.ts                                   | TypeScript         |         26 |         10 |          6 |         42 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/utils/huggingface.ts                                  | TypeScript         |        161 |        107 |         35 |        303 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/utils/stateMapping.ts                                 | TypeScript         |         70 |         12 |          6 |         88 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/vite-env.d.ts                                         | TypeScript         |          6 |          2 |          3 |         11 |
| /home/developer/projects/oral-health-policy-pulse/frontend/tailwind.config.js                                        | JavaScript         |         36 |          1 |          1 |         38 |
| /home/developer/projects/oral-health-policy-pulse/frontend/tsconfig.json                                             | JSON with Comments |         26 |          3 |          4 |         33 |
| /home/developer/projects/oral-health-policy-pulse/frontend/tsconfig.node.json                                        | JSON               |         10 |          0 |          1 |         11 |
| /home/developer/projects/oral-health-policy-pulse/frontend/vite.config.ts                                            | TypeScript         |         33 |          1 |          2 |         36 |
| /home/developer/projects/oral-health-policy-pulse/hf-dataset-cleanup.sh                                              | Shell Script       |         28 |          4 |          7 |         39 |
| /home/developer/projects/oral-health-policy-pulse/install.sh                                                         | Shell Script       |         96 |         11 |         14 |        121 |
| /home/developer/projects/oral-health-policy-pulse/main.py                                                            | Python             |        307 |         44 |         95 |        446 |
| /home/developer/projects/oral-health-policy-pulse/migrate-docs.sh                                                    | Shell Script       |         46 |          8 |          9 |         63 |
| /home/developer/projects/oral-health-policy-pulse/models/meeting_event.py                                            | Python             |        220 |         71 |         51 |        342 |
| /home/developer/projects/oral-health-policy-pulse/notebooks/Jurisdiction_Discovery.py                                | Python             |         76 |        168 |         64 |        308 |
| /home/developer/projects/oral-health-policy-pulse/notebooks/example_analysis.py                                      | Python             |        101 |         59 |         52 |        212 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/__init__.py                                               | Python             |          2 |          1 |          2 |          5 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/create_campaigns_gold_tables.py                           | Python             |        359 |        133 |         91 |        583 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/create_contacts_gold_tables.py                            | Python             |        339 |        127 |        107 |        573 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/create_grants_gold_tables.py                              | Python             |        182 |        110 |         43 |        335 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/create_meetings_gold_tables.py                            | Python             |        213 |         66 |         77 |        356 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/create_nonprofits_gold_tables.py                          | Python             |        317 |        117 |         78 |        512 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/delta_lake.py                                             | Python             |        274 |         75 |          7 |        356 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/delta_lake_queries.py                                     | Python             |         84 |        122 |          2 |        208 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/huggingface_publisher.py                                  | Python             |        226 |        137 |         79 |        442 |
| /home/developer/projects/oral-health-policy-pulse/publish_gold_datasets.py                                           | Python             |        101 |         20 |         33 |        154 |
| /home/developer/projects/oral-health-policy-pulse/requirements.txt                                                   | pip requirements   |         67 |         19 |         14 |        100 |
| /home/developer/projects/oral-health-policy-pulse/retry_failed_datasets.py                                           | Python             |        111 |         17 |         35 |        163 |
| /home/developer/projects/oral-health-policy-pulse/run_gold_tables.sh                                                 | Shell Script       |          9 |          3 |          4 |         16 |
| /home/developer/projects/oral-health-policy-pulse/scripts/README_LEGISLATIVE_TRACKING.md                             | Markdown           |        170 |          0 |         69 |        239 |
| /home/developer/projects/oral-health-policy-pulse/scripts/auto_enrich_nonprofits.sh                                  | Shell Script       |         17 |          4 |          5 |         26 |
| /home/developer/projects/oral-health-policy-pulse/scripts/batch_download_990s.py                                     | Python             |        116 |         27 |         32 |        175 |
| /home/developer/projects/oral-health-policy-pulse/scripts/bigquery_tuscaloosa_missions.sql                           | MS SQL             |         88 |          1 |          9 |         98 |
| /home/developer/projects/oral-health-policy-pulse/scripts/build_990_local_index.py                                   | Python             |        154 |         32 |         42 |        228 |
| /home/developer/projects/oral-health-policy-pulse/scripts/bulk_legislative_download.py                               | Python             |        255 |        148 |         76 |        479 |
| /home/developer/projects/oral-health-policy-pulse/scripts/check_state_data.py                                        | Python             |         98 |         15 |         24 |        137 |
| /home/developer/projects/oral-health-policy-pulse/scripts/cleanup_disk_space.sh                                      | Shell Script       |         83 |         12 |         18 |        113 |
| /home/developer/projects/oral-health-policy-pulse/scripts/cleanup_nonprofit_files.py                                 | Python             |        113 |         25 |         42 |        180 |
| /home/developer/projects/oral-health-policy-pulse/scripts/consolidate_partitioned_datasets.py                        | Python             |        118 |         28 |         33 |        179 |
| /home/developer/projects/oral-health-policy-pulse/scripts/create_all_gold_tables.py                                  | Python             |        159 |         37 |         28 |        224 |
| /home/developer/projects/oral-health-policy-pulse/scripts/create_contacts_by_state.py                                | Python             |        126 |         22 |         43 |        191 |
| /home/developer/projects/oral-health-policy-pulse/scripts/create_nonprofit_officer_contacts.py                       | Python             |         99 |         26 |         28 |        153 |
| /home/developer/projects/oral-health-policy-pulse/scripts/create_partitioned_datasets.py                             | Python             |        191 |         83 |         47 |        321 |
| /home/developer/projects/oral-health-policy-pulse/scripts/deploy-databricks-app.sh                                   | Shell Script       |         50 |         10 |         13 |         73 |
| /home/developer/projects/oral-health-policy-pulse/scripts/discover_tuscaloosa_nonprofits.py                          | Python             |         79 |         19 |         21 |        119 |
| /home/developer/projects/oral-health-policy-pulse/scripts/download_990_zips.sh                                       | Shell Script       |         95 |         10 |         20 |        125 |
| /home/developer/projects/oral-health-policy-pulse/scripts/enrich_all_states_local.sh                                 | Shell Script       |         74 |          8 |         16 |         98 |
| /home/developer/projects/oral-health-policy-pulse/scripts/enrich_ma_990_fast.py                                      | Python             |         62 |        107 |         17 |        186 |
| /home/developer/projects/oral-health-policy-pulse/scripts/enrich_nonprofits_async.py                                 | Python             |        249 |         72 |         49 |        370 |
| /home/developer/projects/oral-health-policy-pulse/scripts/enrich_nonprofits_bigquery.py                              | Python             |        169 |        407 |         20 |        596 |
| /home/developer/projects/oral-health-policy-pulse/scripts/enrich_nonprofits_everyorg.py                              | Python             |        231 |         71 |         55 |        357 |
| /home/developer/projects/oral-health-policy-pulse/scripts/enrich_nonprofits_form990.py                               | Python             |        290 |         93 |         74 |        457 |
| /home/developer/projects/oral-health-policy-pulse/scripts/enrich_nonprofits_gt990.py                                 | Python             |        473 |        177 |        118 |        768 |
| /home/developer/projects/oral-health-policy-pulse/scripts/enrich_nonprofits_logodev.py                               | Python             |        239 |        112 |         60 |        411 |
| /home/developer/projects/oral-health-policy-pulse/scripts/enrich_nonprofits_no_auth.sh                               | Shell Script       |         77 |         13 |         13 |        103 |
| /home/developer/projects/oral-health-policy-pulse/scripts/enrich_nonprofits_propublica.py                            | Python             |        237 |         93 |         58 |        388 |
| /home/developer/projects/oral-health-policy-pulse/scripts/extract_990_dev_states.sh                                  | Shell Script       |        101 |         24 |         27 |        152 |
| /home/developer/projects/oral-health-policy-pulse/scripts/extract_990_zips.sh                                        | Shell Script       |         62 |         11 |         15 |         88 |
| /home/developer/projects/oral-health-policy-pulse/scripts/extract_contacts_dev_mode.py                               | Python             |        158 |         44 |         64 |        266 |
| /home/developer/projects/oral-health-policy-pulse/scripts/finalize_huggingface_structure.py                          | Python             |        171 |         17 |         20 |        208 |
| /home/developer/projects/oral-health-policy-pulse/scripts/legislative_tracker.py                                     | Python             |        295 |        110 |         75 |        480 |
| /home/developer/projects/oral-health-policy-pulse/scripts/manage_contacts.py                                         | Python             |        292 |         88 |         83 |        463 |
| /home/developer/projects/oral-health-policy-pulse/scripts/manage_nonprofits.py                                       | Python             |        189 |         46 |         69 |        304 |
| /home/developer/projects/oral-health-policy-pulse/scripts/migrate_social_features.py                                 | Python             |         28 |         14 |          9 |         51 |
| /home/developer/projects/oral-health-policy-pulse/scripts/move_secrets_to_home.sh                                    | Shell Script       |         35 |          7 |         12 |         54 |
| /home/developer/projects/oral-health-policy-pulse/scripts/organize_meetings_by_state.py                              | Python             |        211 |         48 |         74 |        333 |
| /home/developer/projects/oral-health-policy-pulse/scripts/reorganize_for_huggingface.py                              | Python             |         97 |         27 |         32 |        156 |
| /home/developer/projects/oral-health-policy-pulse/scripts/run_tuscaloosa_pipeline.sh                                 | Shell Script       |        214 |         31 |         57 |        302 |
| /home/developer/projects/oral-health-policy-pulse/scripts/setup-local.sh                                             | Shell Script       |         32 |          5 |          8 |         45 |
| /home/developer/projects/oral-health-policy-pulse/scripts/split_gold_by_state.py                                     | Python             |        159 |         67 |         42 |        268 |
| /home/developer/projects/oral-health-policy-pulse/scripts/split_meetings_by_state.py                                 | Python             |         77 |         19 |         37 |        133 |
| /home/developer/projects/oral-health-policy-pulse/scripts/test-app.py                                                | Python             |         25 |          8 |          7 |         40 |
| /home/developer/projects/oral-health-policy-pulse/scripts/upload_meetings_to_hf.py                                   | Python             |        196 |         71 |         42 |        309 |
| /home/developer/projects/oral-health-policy-pulse/scripts/upload_nonprofits_to_hf.py                                 | Python             |        185 |        126 |         61 |        372 |
| /home/developer/projects/oral-health-policy-pulse/scripts/upload_state_splits_to_hf.py                               | Python             |        183 |         73 |         44 |        300 |
| /home/developer/projects/oral-health-policy-pulse/scripts/upload_to_huggingface.py                                   | Python             |        294 |        185 |         80 |        559 |
| /home/developer/projects/oral-health-policy-pulse/setup-git-hooks.sh                                                 | Shell Script       |         24 |          5 |          6 |         35 |
| /home/developer/projects/oral-health-policy-pulse/setup-huggingface.sh                                               | Shell Script       |        111 |         12 |         23 |        146 |
| /home/developer/projects/oral-health-policy-pulse/setup.py                                                           | Python             |         96 |          2 |          3 |        101 |
| /home/developer/projects/oral-health-policy-pulse/start-all.sh                                                       | Shell Script       |        156 |         26 |         37 |        219 |
| /home/developer/projects/oral-health-policy-pulse/stop-all.sh                                                        | Shell Script       |         41 |          6 |         13 |         60 |
| /home/developer/projects/oral-health-policy-pulse/test-huggingface-build.sh                                          | Shell Script       |        147 |         24 |         32 |        203 |
| /home/developer/projects/oral-health-policy-pulse/test_oauth_flow.py                                                 | Python             |         52 |          6 |         13 |         71 |
| /home/developer/projects/oral-health-policy-pulse/tests/test_agents.py                                               | Python             |         57 |         16 |         24 |         97 |
| /home/developer/projects/oral-health-policy-pulse/update-repo-urls.sh                                                | Shell Script       |         36 |          5 |          7 |         48 |
| /home/developer/projects/oral-health-policy-pulse/visualization/__init__.py                                          | Python             |          6 |          3 |          3 |         12 |
| /home/developer/projects/oral-health-policy-pulse/visualization/heatmap.py                                           | Python             |        229 |        162 |         34 |        425 |
| /home/developer/projects/oral-health-policy-pulse/website/DOCUMENTATION_MIGRATION.md                                 | Markdown           |        167 |          0 |         37 |        204 |
| /home/developer/projects/oral-health-policy-pulse/website/README.md                                                  | Markdown           |         49 |          0 |         25 |         74 |
| /home/developer/projects/oral-health-policy-pulse/website/blog/2026-04-06-data-model-expansion.md                    | Markdown           |         57 |          0 |         25 |         82 |
| /home/developer/projects/oral-health-policy-pulse/website/blog/2026-04-13-citations-migration.md                     | Markdown           |         92 |          0 |         31 |        123 |
| /home/developer/projects/oral-health-policy-pulse/website/blog/2026-04-20-homepage-navigation-fixes.md               | Markdown           |        122 |          0 |         39 |        161 |
| /home/developer/projects/oral-health-policy-pulse/website/blog/authors.yml                                           | YAML               |          8 |          0 |          2 |         10 |
| /home/developer/projects/oral-health-policy-pulse/website/blog/tags.yml                                              | YAML               |         28 |          0 |          8 |         36 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/architecture.md                                       | Markdown           |        164 |          0 |         44 |        208 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/case-studies/tuscaloosa-complete.md                   | Markdown           |        269 |          0 |         86 |        355 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/case-studies/tuscaloosa-discovery.md                  | Markdown           |        335 |          0 |        113 |        448 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/case-studies/tuscaloosa-pipeline.md                   | Markdown           |        870 |          0 |        268 |      1,138 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/_civic-tech-sources.md                   | Markdown           |        189 |          0 |         67 |        256 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/_confirmed-datasets.md                   | Markdown           |        250 |          0 |         91 |        341 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/ballot-election-sources.md               | Markdown           |        304 |          0 |         73 |        377 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/census-data.md                           | Markdown           |         72 |          0 |         33 |        105 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/charity-navigator.md                     | Markdown           |        297 |          0 |        102 |        399 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/citations.md                             | Markdown           |      1,826 |          0 |        444 |      2,270 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/data-model-erd.md                        | Markdown           |      3,146 |          0 |        402 |      3,548 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/factcheck-sources.md                     | Markdown           |        522 |          0 |        127 |        649 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/form-990-xml.md                          | Markdown           |        606 |          0 |        180 |        786 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/huggingface-datasets.md                  | Markdown           |        281 |          0 |         92 |        373 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/irs-bulk-data.md                         | Markdown           |        318 |          0 |        115 |        433 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/jurisdiction-discovery.md                | Markdown           |        453 |          0 |        132 |        585 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/nonprofit-sources.md                     | Markdown           |        251 |          0 |         92 |        343 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/open-source-repositories.md              | Markdown           |        284 |          0 |         91 |        375 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/overview.md                              | Markdown           |        215 |          0 |         74 |        289 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/polling-survey-sources.md                | Markdown           |        411 |          0 |        117 |        528 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/url-datasets.md                          | Markdown           |        158 |          0 |         51 |        209 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/video-channels.md                        | Markdown           |        461 |          0 |        152 |        613 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/video-sources.md                         | Markdown           |        316 |          0 |        126 |        442 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/youtube-discovery.md                     | Markdown           |        340 |          0 |        103 |        443 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/authentication-setup.md                    | Markdown           |        326 |          0 |        124 |        450 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/build-protection.md                        | Markdown           |        246 |          0 |         88 |        334 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/build-verification.md                      | Markdown           |        173 |          0 |         60 |        233 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/costs.md                                   | Markdown           |        179 |          0 |         62 |        241 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/databricks-apps.md                         | Markdown           |        298 |          0 |        104 |        402 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/databricks-migration.md                    | Markdown           |        224 |          0 |         53 |        277 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/docker-troubleshooting.md                  | Markdown           |        279 |          0 |        103 |        382 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/huggingface-spaces.md                      | Markdown           |        253 |          0 |         92 |        345 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/jurisdiction-discovery.md                  | Markdown           |        153 |          0 |         61 |        214 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/oauth-providers-setup.md                   | Markdown           |        342 |          0 |        143 |        485 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/quickstart-databricks.md                   | Markdown           |        159 |          0 |         54 |        213 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/rename-repository.md                       | Markdown           |        219 |          0 |         89 |        308 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/scale.md                                   | Markdown           |        413 |          0 |        127 |        540 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/schema-migration.md                        | Markdown           |        323 |          0 |         51 |        374 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/storage.md                                 | Markdown           |        392 |          0 |        160 |        552 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/variable-migration.md                      | Markdown           |        121 |          0 |         56 |        177 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/adding-data-sources.md                    | Markdown           |        326 |          0 |        121 |        447 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/changelog.md                              | Markdown           |        112 |          0 |         38 |        150 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/dashboard-redesign.md                     | Markdown           |         87 |          0 |         22 |        109 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/docs-migration.md                         | Markdown           |         73 |          0 |         23 |         96 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/enhancements.md                           | Markdown           |        175 |          0 |         79 |        254 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/integration-status.md                     | Markdown           |        172 |          0 |         58 |        230 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/migration-v2.md                           | Markdown           |        193 |          0 |         77 |        270 |
