Date : 2026-05-04 09:12:39
Directory : /home/developer/projects/open-navigator
Total : 626 files,  179567 codes, 21013 comments, 33379 blanks, all 233959 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/WhereMoneyWent.jsx       | JavaScript JSX     |        146 |          9 |          8 |        163 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/WhoIsInCharge.jsx        | JavaScript JSX     |        141 |         11 |         11 |        163 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/WordsVsDollars.jsx       | JavaScript JSX     |        134 |         10 |          8 |        152 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/shared/BarMeter.jsx      | JavaScript JSX     |         28 |          4 |          3 |         35 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/shared/Compare.jsx       | JavaScript JSX     |         51 |          4 |          4 |         59 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/shared/DashboardTile.jsx | JavaScript JSX     |        148 |         14 |         10 |        172 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/shared/DecisionCard.jsx  | JavaScript JSX     |        236 |          8 |         10 |        254 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/shared/FilterPanel.jsx   | JavaScript JSX     |        225 |          6 |         10 |        241 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/shared/InsightBox.jsx    | JavaScript JSX     |         30 |          4 |          4 |         38 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/shared/MetricCard.jsx    | JavaScript JSX     |         30 |          4 |          3 |         37 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/index.css                           | PostCSS            |         26 |          0 |          6 |         32 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/index.js                            | JavaScript         |         10 |          0 |          2 |         12 |
| /home/developer/projects/open-navigator/frontend/postcss.config.js                                         | JavaScript         |          6 |          0 |          1 |          7 |
| /home/developer/projects/open-navigator/frontend/public/communityone_logo.svg                              | XML                |         13 |          5 |          5 |         23 |
| /home/developer/projects/open-navigator/frontend/public/google6934fc6e3618949f.html                        | HTML               |          1 |          0 |          0 |          1 |
| /home/developer/projects/open-navigator/frontend/public/privacyfacebook.html                               | HTML               |        244 |          0 |         33 |        277 |
| /home/developer/projects/open-navigator/frontend/public/sitemap-app.xml                                    | XML                |         89 |          5 |         19 |        113 |
| /home/developer/projects/open-navigator/frontend/public/sitemap.xml                                        | XML                |         11 |          2 |          4 |         17 |
| /home/developer/projects/open-navigator/frontend/src/App.tsx                                               | TypeScript JSX     |         65 |          4 |          6 |         75 |
| /home/developer/projects/open-navigator/frontend/src/components/AddressLookup.tsx                          | TypeScript JSX     |        583 |         30 |         59 |        672 |
| /home/developer/projects/open-navigator/frontend/src/components/FollowButton.tsx                           | TypeScript JSX     |        147 |          4 |         10 |        161 |
| /home/developer/projects/open-navigator/frontend/src/components/JurisdictionDiscovery.tsx                  | TypeScript JSX     |        239 |         13 |         17 |        269 |
| /home/developer/projects/open-navigator/frontend/src/components/Layout.tsx                                 | TypeScript JSX     |        503 |         16 |         21 |        540 |
| /home/developer/projects/open-navigator/frontend/src/components/MultiSelect.tsx                            | TypeScript JSX     |        128 |          2 |          8 |        138 |
| /home/developer/projects/open-navigator/frontend/src/components/RegistrationModal.tsx                      | TypeScript JSX     |        192 |          7 |         18 |        217 |
| /home/developer/projects/open-navigator/frontend/src/components/ScrollToTop.tsx                            | TypeScript JSX     |          9 |          4 |          4 |         17 |
| /home/developer/projects/open-navigator/frontend/src/components/SocialStats.tsx                            | TypeScript JSX     |        106 |          2 |         14 |        122 |
| /home/developer/projects/open-navigator/frontend/src/components/USMap.tsx                                  | TypeScript JSX     |        461 |         46 |         60 |        567 |
| /home/developer/projects/open-navigator/frontend/src/contexts/AuthContext.tsx                              | TypeScript JSX     |        122 |          9 |         19 |        150 |
| /home/developer/projects/open-navigator/frontend/src/contexts/LocationContext.tsx                          | TypeScript JSX     |         73 |          7 |         16 |         96 |
| /home/developer/projects/open-navigator/frontend/src/index.css                                             | PostCSS            |         57 |          1 |         10 |         68 |
| /home/developer/projects/open-navigator/frontend/src/lib/api.ts                                            | TypeScript         |        123 |         16 |         26 |        165 |
| /home/developer/projects/open-navigator/frontend/src/main.tsx                                              | TypeScript JSX     |         37 |          0 |          3 |         40 |
| /home/developer/projects/open-navigator/frontend/src/pages/AdvocacyTopics.tsx                              | TypeScript JSX     |        217 |          5 |          8 |        230 |
| /home/developer/projects/open-navigator/frontend/src/pages/Analytics.tsx                                   | TypeScript JSX     |        204 |         32 |         14 |        250 |
| /home/developer/projects/open-navigator/frontend/src/pages/BillDetail.tsx                                  | TypeScript JSX     |        248 |          7 |         15 |        270 |
| /home/developer/projects/open-navigator/frontend/src/pages/Dashboard.tsx                                   | TypeScript JSX     |        183 |          6 |         13 |        202 |
| /home/developer/projects/open-navigator/frontend/src/pages/DebateGrader.tsx                                | TypeScript JSX     |        245 |          8 |         22 |        275 |
| /home/developer/projects/open-navigator/frontend/src/pages/Developers.tsx                                  | TypeScript JSX     |        182 |          8 |         11 |        201 |
| /home/developer/projects/open-navigator/frontend/src/pages/Documents.tsx                                   | TypeScript JSX     |        216 |          5 |         13 |        234 |
| /home/developer/projects/open-navigator/frontend/src/pages/Events.tsx                                      | TypeScript JSX     |        105 |          6 |          6 |        117 |
| /home/developer/projects/open-navigator/frontend/src/pages/Explore.tsx                                     | TypeScript JSX     |        435 |         32 |         36 |        503 |
| /home/developer/projects/open-navigator/frontend/src/pages/FactChecking.tsx                                | TypeScript JSX     |        252 |          6 |         11 |        269 |
| /home/developer/projects/open-navigator/frontend/src/pages/Hackathons.tsx                                  | TypeScript JSX     |        199 |          9 |         11 |        219 |
| /home/developer/projects/open-navigator/frontend/src/pages/Heatmap.tsx                                     | TypeScript JSX     |        158 |          4 |         13 |        175 |
| /home/developer/projects/open-navigator/frontend/src/pages/Home.tsx                                        | TypeScript JSX     |      1,857 |         93 |        117 |      2,067 |
| /home/developer/projects/open-navigator/frontend/src/pages/HomeModern.tsx                                  | TypeScript JSX     |      1,335 |         67 |         81 |      1,483 |
| /home/developer/projects/open-navigator/frontend/src/pages/JurisdictionsSearch.tsx                         | TypeScript JSX     |        684 |         33 |         51 |        768 |
| /home/developer/projects/open-navigator/frontend/src/pages/Nonprofits.tsx                                  | TypeScript JSX     |        286 |          6 |         24 |        316 |
| /home/developer/projects/open-navigator/frontend/src/pages/NonprofitsHF.tsx                                | TypeScript JSX     |        354 |         26 |         29 |        409 |
| /home/developer/projects/open-navigator/frontend/src/pages/NotFound.tsx                                    | TypeScript JSX     |        103 |          4 |         10 |        117 |
| /home/developer/projects/open-navigator/frontend/src/pages/OpenSource.tsx                                  | TypeScript JSX     |        238 |          5 |         12 |        255 |
| /home/developer/projects/open-navigator/frontend/src/pages/Opportunities.tsx                               | TypeScript JSX     |        145 |          6 |         14 |        165 |
| /home/developer/projects/open-navigator/frontend/src/pages/PeopleFinder.tsx                                | TypeScript JSX     |        400 |         21 |         36 |        457 |
| /home/developer/projects/open-navigator/frontend/src/pages/PolicyMap.tsx                                   | TypeScript JSX     |      1,061 |         64 |         74 |      1,199 |
| /home/developer/projects/open-navigator/frontend/src/pages/Profile.tsx                                     | TypeScript JSX     |        381 |          9 |         20 |        410 |
| /home/developer/projects/open-navigator/frontend/src/pages/Services.tsx                                    | TypeScript JSX     |        136 |         10 |         10 |        156 |
| /home/developer/projects/open-navigator/frontend/src/pages/Settings.tsx                                    | TypeScript JSX     |        279 |         15 |         23 |        317 |
| /home/developer/projects/open-navigator/frontend/src/pages/UnifiedSearch.tsx                               | TypeScript JSX     |      1,291 |         70 |         94 |      1,455 |
| /home/developer/projects/open-navigator/frontend/src/utils/formatters.ts                                   | TypeScript         |         26 |         10 |          6 |         42 |
| /home/developer/projects/open-navigator/frontend/src/utils/huggingface.ts                                  | TypeScript         |        161 |        107 |         35 |        303 |
| /home/developer/projects/open-navigator/frontend/src/utils/stateMapping.ts                                 | TypeScript         |         73 |         15 |          7 |         95 |
| /home/developer/projects/open-navigator/frontend/src/vite-env.d.ts                                         | TypeScript         |          6 |          2 |          3 |         11 |
| /home/developer/projects/open-navigator/frontend/tailwind.config.js                                        | JavaScript         |         36 |          1 |          1 |         38 |
| /home/developer/projects/open-navigator/frontend/tsconfig.json                                             | JSON with Comments |         21 |          2 |          3 |         26 |
| /home/developer/projects/open-navigator/frontend/tsconfig.node.json                                        | JSON               |         10 |          0 |          1 |         11 |
| /home/developer/projects/open-navigator/frontend/vite.config.ts                                            | TypeScript         |         33 |          2 |          2 |         37 |
| /home/developer/projects/open-navigator/main.py                                                            | Python             |        307 |         44 |         95 |        446 |
| /home/developer/projects/open-navigator/models/meeting_event.py                                            | Python             |        220 |         71 |         51 |        342 |
| /home/developer/projects/open-navigator/neon/DEPLOYMENT_CHECKLIST.md                                       | Markdown           |        148 |          0 |         55 |        203 |
| /home/developer/projects/open-navigator/neon/README.md                                                     | Markdown           |        252 |          0 |         65 |        317 |
| /home/developer/projects/open-navigator/neon/calculate_stats_only.py                                       | Python             |        131 |         21 |         40 |        192 |
| /home/developer/projects/open-navigator/neon/migrate.py                                                    | Python             |        814 |         97 |        168 |      1,079 |
| /home/developer/projects/open-navigator/neon/migrate_bills.py                                              | Python             |        158 |         64 |         49 |        271 |
| /home/developer/projects/open-navigator/neon/regenerate_bills_map.py                                       | Python             |         73 |         13 |         18 |        104 |
| /home/developer/projects/open-navigator/neon/schema.sql                                                    | MS SQL             |        290 |         77 |         80 |        447 |
| /home/developer/projects/open-navigator/neon/schema_bills.sql                                              | MS SQL             |         35 |         13 |         12 |         60 |
| /home/developer/projects/open-navigator/neon/update_stats.py                                               | Python             |        141 |         24 |         41 |        206 |
| /home/developer/projects/open-navigator/notebooks/Jurisdiction_Discovery.py                                | Python             |         76 |        168 |         64 |        308 |
| /home/developer/projects/open-navigator/notebooks/example_analysis.py                                      | Python             |        101 |         59 |         52 |        212 |
| /home/developer/projects/open-navigator/output/TUSCALOOSA_ADVOCACY_BRIEF.md                                | Markdown           |         83 |          0 |         62 |        145 |
| /home/developer/projects/open-navigator/output/tuscaloosa/suiteonemedia_20260503_041932.json               | JSON               |        404 |          0 |          0 |        404 |
| /home/developer/projects/open-navigator/output/tuscaloosa_accountability_dashboards.json                   | JSON               |          9 |          0 |          0 |          9 |
| /home/developer/projects/open-navigator/pipeline/__init__.py                                               | Python             |          2 |          1 |          2 |          5 |
| /home/developer/projects/open-navigator/pipeline/create_campaigns_gold_tables.py                           | Python             |        359 |        133 |         91 |        583 |
| /home/developer/projects/open-navigator/pipeline/create_contacts_gold_tables.py                            | Python             |        339 |        127 |        107 |        573 |
| /home/developer/projects/open-navigator/pipeline/create_events_gold_tables.py                              | Python             |        219 |         66 |         77 |        362 |
| /home/developer/projects/open-navigator/pipeline/create_grants_gold_tables.py                              | Python             |        182 |        110 |         43 |        335 |
| /home/developer/projects/open-navigator/pipeline/create_meetings_gold_tables.py                            | Python             |        219 |         66 |         77 |        362 |
| /home/developer/projects/open-navigator/pipeline/create_nonprofits_gold_tables.py                          | Python             |        317 |        117 |         78 |        512 |
| /home/developer/projects/open-navigator/pipeline/delta_lake.py                                             | Python             |        274 |         75 |          7 |        356 |
| /home/developer/projects/open-navigator/pipeline/delta_lake_queries.py                                     | Python             |         84 |        122 |          2 |        208 |
| /home/developer/projects/open-navigator/pipeline/huggingface_publisher.py                                  | Python             |        226 |        137 |         79 |        442 |
| /home/developer/projects/open-navigator/requirements.txt                                                   | pip requirements   |         71 |         21 |         15 |        107 |
| /home/developer/projects/open-navigator/scripts/README.md                                                  | Markdown           |        118 |          0 |         28 |        146 |
| /home/developer/projects/open-navigator/scripts/__init__.py                                                | Python             |          0 |          0 |          1 |          1 |
| /home/developer/projects/open-navigator/scripts/datasources/README.md                                      | Markdown           |         24 |          0 |          7 |         31 |
| /home/developer/projects/open-navigator/scripts/datasources/__init__.py                                    | Python             |          0 |          0 |          1 |          1 |
| /home/developer/projects/open-navigator/scripts/datasources/ballotpedia/README.md                          | Markdown           |          4 |          0 |          4 |          8 |
| /home/developer/projects/open-navigator/scripts/datasources/ballotpedia/ballotpedia_integration.py         | Python             |        361 |        215 |        104 |        680 |
| /home/developer/projects/open-navigator/scripts/datasources/census/README.md                               | Markdown           |        109 |          0 |         44 |        153 |
| /home/developer/projects/open-navigator/scripts/datasources/census/__init__.py                             | Python             |          0 |          0 |          1 |          1 |
| /home/developer/projects/open-navigator/scripts/datasources/census/acs_ingestion.py                        | Python             |        214 |        134 |         79 |        427 |
| /home/developer/projects/open-navigator/scripts/datasources/census/census_ingestion.py                     | Python             |        217 |        110 |         61 |        388 |
| /home/developer/projects/open-navigator/scripts/datasources/census/create_zip_county_mapping.py            | Python             |        186 |         52 |         68 |        306 |
| /home/developer/projects/open-navigator/scripts/datasources/census/download_acs_to_d_drive.py              | Python             |        232 |         75 |         66 |        373 |
| /home/developer/projects/open-navigator/scripts/datasources/census/download_county_mappings.py             | Python             |        147 |         64 |         50 |        261 |
| /home/developer/projects/open-navigator/scripts/datasources/census/download_shapefiles.py                  | Python             |        150 |         66 |         43 |        259 |
| /home/developer/projects/open-navigator/scripts/datasources/census/fix_geoid_format.py                     | Python             |         38 |         53 |          7 |         98 |
| /home/developer/projects/open-navigator/scripts/datasources/cityscrapers/README.md                         | Markdown           |        169 |          0 |         61 |        230 |
| /home/developer/projects/open-navigator/scripts/datasources/cityscrapers/city_scrapers_urls.py             | Python             |        170 |         85 |         59 |        314 |
| /home/developer/projects/open-navigator/scripts/datasources/dbpedia/README.md                              | Markdown           |          4 |          0 |          4 |          8 |
| /home/developer/projects/open-navigator/scripts/datasources/dbpedia/dbpedia_integration.py                 | Python             |        226 |        167 |         24 |        417 |
| /home/developer/projects/open-navigator/scripts/datasources/fec/POLITICAL_FINANCE_QUICK_START.md           | Markdown           |        308 |          0 |         94 |        402 |
| /home/developer/projects/open-navigator/scripts/datasources/fec/POLITICAL_INFLUENCE_INTEGRATION.md         | Markdown           |        384 |          0 |         91 |        475 |
| /home/developer/projects/open-navigator/scripts/datasources/fec/README.md                                  | Markdown           |        205 |          0 |         51 |        256 |
| /home/developer/projects/open-navigator/scripts/datasources/fec/bulk_download_fec.py                       | Python             |        302 |        141 |         70 |        513 |
| /home/developer/projects/open-navigator/scripts/datasources/fec/demo_fec_integration.py                    | Python             |        180 |         54 |         55 |        289 |
| /home/developer/projects/open-navigator/scripts/datasources/fec/demo_political_influence.py                | Python             |        260 |         32 |         60 |        352 |
| /home/developer/projects/open-navigator/scripts/datasources/fec/fec_integration.py                         | Python             |        300 |        164 |         77 |        541 |
| /home/developer/projects/open-navigator/scripts/datasources/fec/unzip_fec_data.py                          | Python             |        403 |        172 |         97 |        672 |
| /home/developer/projects/open-navigator/scripts/datasources/google_civic/README.md                         | Markdown           |          4 |          0 |          4 |          8 |
| /home/developer/projects/open-navigator/scripts/datasources/google_civic/google_civic_integration.py       | Python             |        225 |        100 |         64 |        389 |
| /home/developer/projects/open-navigator/scripts/datasources/google_data_commons/google_data_commons.py     | Python             |        162 |        119 |         40 |        321 |
| /home/developer/projects/open-navigator/scripts/datasources/grants_gov/GRANTS_GOV_VALUE.md                 | Markdown           |        181 |          0 |         48 |        229 |
| /home/developer/projects/open-navigator/scripts/datasources/grants_gov/README.md                           | Markdown           |          4 |          0 |          4 |          8 |
| /home/developer/projects/open-navigator/scripts/datasources/grants_gov/demo_grants_gov.py                  | Python             |        204 |         35 |         52 |        291 |
| /home/developer/projects/open-navigator/scripts/datasources/grants_gov/grants_gov_integration.py           | Python             |        218 |        115 |         61 |        394 |
| /home/developer/projects/open-navigator/scripts/datasources/gsa/gsa_domains.py                             | Python             |        105 |         56 |         39 |        200 |
| /home/developer/projects/open-navigator/scripts/datasources/irs/README.md                                  | Markdown           |         39 |          0 |         17 |         56 |
| /home/developer/projects/open-navigator/scripts/datasources/irs/README_IRS_BMF.md                          | Markdown           |         62 |          0 |         22 |         84 |
| /home/developer/projects/open-navigator/scripts/datasources/irs/README_NONPROFIT_DISCOVERY.md              | Markdown           |        338 |          0 |        102 |        440 |
| /home/developer/projects/open-navigator/scripts/datasources/irs/create_nonprofit_officer_contacts.py       | Python             |         99 |         26 |         28 |        153 |
| /home/developer/projects/open-navigator/scripts/datasources/irs/irs_bmf_ingestion.py                       | Python             |        163 |        119 |         60 |        342 |
| /home/developer/projects/open-navigator/scripts/datasources/irs/manage_nonprofits.py                       | Python             |        189 |         46 |         69 |        304 |
| /home/developer/projects/open-navigator/scripts/datasources/irs/nonprofit_discovery.py                     | Python             |        410 |        164 |        119 |        693 |
| /home/developer/projects/open-navigator/scripts/datasources/jurisdictions/export_localview_to_parquet.py   | Python             |         61 |         21 |         23 |        105 |
| /home/developer/projects/open-navigator/scripts/datasources/jurisdictions/load_counties_to_postgres.py     | Python             |        154 |         27 |         34 |        215 |
| /home/developer/projects/open-navigator/scripts/datasources/jurisdictions/load_details_to_postgres.py      | Python             |        221 |         24 |         37 |        282 |
| /home/developer/projects/open-navigator/scripts/datasources/jurisdictions/migrate_parquet_state_naming.py  | Python             |         60 |         22 |         17 |         99 |
| /home/developer/projects/open-navigator/scripts/datasources/localview/README.md                            | Markdown           |         17 |          0 |         10 |         27 |
| /home/developer/projects/open-navigator/scripts/datasources/localview/dataverse_client.py                  | Python             |        345 |        189 |         91 |        625 |
| /home/developer/projects/open-navigator/scripts/datasources/localview/download_localview.py                | Python             |         74 |         16 |         22 |        112 |
| /home/developer/projects/open-navigator/scripts/datasources/localview/enrich_from_localview.py             | Python             |        233 |         48 |         67 |        348 |
| /home/developer/projects/open-navigator/scripts/datasources/localview/fuzzy_jurisdiction_matcher.py        | Python             |        183 |        128 |         55 |        366 |
| /home/developer/projects/open-navigator/scripts/datasources/localview/load_to_postgres.py                  | Python             |        161 |         27 |         41 |        229 |
| /home/developer/projects/open-navigator/scripts/datasources/localview/localview_ingestion.py               | Python             |        301 |        100 |         76 |        477 |
| /home/developer/projects/open-navigator/scripts/datasources/meetingbank/README.md                          | Markdown           |         13 |          0 |          8 |         21 |
| /home/developer/projects/open-navigator/scripts/datasources/meetingbank/meetingbank_ingestion.py           | Python             |        256 |        128 |         81 |        465 |
| /home/developer/projects/open-navigator/scripts/datasources/nccs/README.md                                 | Markdown           |        165 |          0 |         53 |        218 |
| /home/developer/projects/open-navigator/scripts/datasources/nccs/bulk_download_nccs.py                     | Python             |        515 |        149 |        105 |        769 |
| /home/developer/projects/open-navigator/scripts/datasources/nces/README.md                                 | Markdown           |          4 |          0 |          4 |          8 |
| /home/developer/projects/open-navigator/scripts/datasources/nces/nces_ingestion.py                         | Python             |        120 |         59 |         35 |        214 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/README.md                           | Markdown           |         83 |          0 |         29 |        112 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/aggregate_bills_from_postgres.py    | Python             |        241 |        170 |         33 |        444 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/bulk_legislative_download.py        | Python             |        293 |        153 |         82 |        528 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/create_openstates_schema.py         | Python             |         49 |         13 |         11 |         73 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/download_documents.py               | Python             |        470 |        198 |        108 |        776 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/export_committee_reports.py         | Python             |         61 |         97 |         19 |        177 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/export_legislators_to_gold.py       | Python             |        142 |         36 |         28 |        206 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/export_openstates_to_gold.py        | Python             |        364 |         60 |        104 |        528 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/export_testimony.py                 | Python             |         63 |         89 |         19 |        171 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/legislative_tracker.py              | Python             |        295 |        110 |         75 |        480 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/load_openstates_csv.sh              | Shell Script       |         76 |          9 |         15 |        100 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/load_openstates_people.py           | Python             |        205 |         73 |         47 |        325 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/openstates_sources.py               | Python             |        163 |         69 |         65 |        297 |
| /home/developer/projects/open-navigator/scripts/datasources/openstates/parallel_download.sh                | Shell Script       |         42 |          7 |         10 |         59 |
| /home/developer/projects/open-navigator/scripts/datasources/social_media/social_media_discovery.py         | Python             |        238 |        137 |         59 |        434 |
| /home/developer/projects/open-navigator/scripts/datasources/voter_data/README.md                           | Markdown           |          4 |          0 |          4 |          8 |
| /home/developer/projects/open-navigator/scripts/datasources/voter_data/voter_data_integration.py           | Python             |        169 |        143 |         50 |        362 |
| /home/developer/projects/open-navigator/scripts/datasources/wikidata/README.md                             | Markdown           |          4 |          0 |          4 |          8 |
| /home/developer/projects/open-navigator/scripts/datasources/wikidata/cleanup_bad_counties.py               | Python             |        111 |         21 |         18 |        150 |
| /home/developer/projects/open-navigator/scripts/datasources/wikidata/fix_fips_codes.py                     | Python             |        111 |         21 |         25 |        157 |
| /home/developer/projects/open-navigator/scripts/datasources/wikidata/load_jurisdictions_wikidata.py        | Python             |        518 |        192 |         44 |        754 |
| /home/developer/projects/open-navigator/scripts/datasources/wikidata/validate_channels_wikidata.py         | Python             |        193 |         35 |         50 |        278 |
| /home/developer/projects/open-navigator/scripts/datasources/wikidata/wikidata_integration.py               | Python             |        271 |        246 |         41 |        558 |
| /home/developer/projects/open-navigator/scripts/datasources/youtube/CHANNEL_SANITY_CHECK.md                | Markdown           |        179 |          0 |         45 |        224 |
| /home/developer/projects/open-navigator/scripts/datasources/youtube/analyze_channels.py                    | Python             |         73 |        125 |         18 |        216 |
| /home/developer/projects/open-navigator/scripts/datasources/youtube/backfill_transcripts.py                | Python             |        333 |         47 |         82 |        462 |
| /home/developer/projects/open-navigator/scripts/datasources/youtube/load_channels.py                       | Python             |        369 |         57 |         82 |        508 |
| /home/developer/projects/open-navigator/scripts/datasources/youtube/load_youtube_events_to_postgres.py     | Python             |        975 |        151 |        186 |      1,312 |
| /home/developer/projects/open-navigator/scripts/datasources/youtube/youtube_channel_discovery.py           | Python             |        305 |        119 |         84 |        508 |
| /home/developer/projects/open-navigator/scripts/deployment/README.md                                       | Markdown           |         61 |          0 |         22 |         83 |
| /home/developer/projects/open-navigator/scripts/deployment/deploy-databricks-app.sh                        | Shell Script       |         50 |         10 |         13 |         73 |
| /home/developer/projects/open-navigator/scripts/deployment/install.sh                                      | Shell Script       |         96 |         11 |         14 |        121 |
| /home/developer/projects/open-navigator/scripts/deployment/setup-database.sh                               | Shell Script       |        174 |         26 |         36 |        236 |
| /home/developer/projects/open-navigator/scripts/deployment/setup-git-hooks.sh                              | Shell Script       |         24 |          5 |          6 |         35 |
| /home/developer/projects/open-navigator/scripts/deployment/setup-local-postgres.sh                         | Shell Script       |         49 |          8 |         11 |         68 |
| /home/developer/projects/open-navigator/scripts/deployment/setup-local.sh                                  | Shell Script       |         32 |          5 |          8 |         45 |
| /home/developer/projects/open-navigator/scripts/deployment/setup_openstates_db.sh                          | Shell Script       |        140 |         31 |         25 |        196 |
| /home/developer/projects/open-navigator/scripts/development/README.md                                      | Markdown           |         11 |          0 |          9 |         20 |
| /home/developer/projects/open-navigator/scripts/development/debug_eboard.py                                | Python             |         89 |         15 |         30 |        134 |
| /home/developer/projects/open-navigator/scripts/discovery/README.md                                        | Markdown           |        113 |          0 |         40 |        153 |
| /home/developer/projects/open-navigator/scripts/discovery/__init__.py                                      | Python             |          0 |         11 |          1 |         12 |
| /home/developer/projects/open-navigator/scripts/discovery/batch_processor.py                               | Python             |        352 |        115 |         78 |        545 |
| /home/developer/projects/open-navigator/scripts/discovery/comprehensive_discovery_pipeline.py              | Python             |        645 |        141 |        133 |        919 |
| /home/developer/projects/open-navigator/scripts/discovery/curated_sources.py                               | Python             |        173 |        163 |         68 |        404 |
| /home/developer/projects/open-navigator/scripts/discovery/discover_oral_health_states.sh                   | Shell Script       |         35 |          6 |         13 |         54 |
| /home/developer/projects/open-navigator/scripts/discovery/discover_top_cities.sh                           | Shell Script       |         27 |          5 |         10 |         42 |
| /home/developer/projects/open-navigator/scripts/discovery/discovery_pipeline.py                            | Python             |        192 |         93 |         58 |        343 |
| /home/developer/projects/open-navigator/scripts/discovery/external_url_datasets.py                         | Python             |        362 |         74 |         64 |        500 |
| /home/developer/projects/open-navigator/scripts/discovery/platform_detector.py                             | Python             |        202 |         98 |         37 |        337 |
| /home/developer/projects/open-navigator/scripts/discovery/url_discovery_agent.py                           | Python             |        260 |        147 |         52 |        459 |
| /home/developer/projects/open-navigator/scripts/enrichment/README.md                                       | Markdown           |         32 |          0 |         15 |         47 |
| /home/developer/projects/open-navigator/scripts/enrichment/auto_enrich_nonprofits.sh                       | Shell Script       |         17 |          4 |          5 |         26 |
| /home/developer/projects/open-navigator/scripts/enrichment/batch_download_990s.py                          | Python             |        116 |         27 |         32 |        175 |
| /home/developer/projects/open-navigator/scripts/enrichment/build_990_local_index.py                        | Python             |        154 |         32 |         42 |        228 |
| /home/developer/projects/open-navigator/scripts/enrichment/cleanup_nonprofit_files.py                      | Python             |        113 |         25 |         42 |        180 |
| /home/developer/projects/open-navigator/scripts/enrichment/discover_tuscaloosa_nonprofits.py               | Python             |         79 |         19 |         21 |        119 |
| /home/developer/projects/open-navigator/scripts/enrichment/download_990_zips.sh                            | Shell Script       |         95 |         10 |         20 |        125 |
| /home/developer/projects/open-navigator/scripts/enrichment/enrich_alabama_nonprofits.sh                    | Shell Script       |         18 |          3 |          7 |         28 |
| /home/developer/projects/open-navigator/scripts/enrichment/enrich_all_states_local.sh                      | Shell Script       |         74 |          8 |         16 |         98 |
| /home/developer/projects/open-navigator/scripts/enrichment/enrich_ma_990_fast.py                           | Python             |         62 |        107 |         17 |        186 |
| /home/developer/projects/open-navigator/scripts/enrichment/enrich_nonprofits_async.py                      | Python             |        249 |         72 |         49 |        370 |
| /home/developer/projects/open-navigator/scripts/enrichment/enrich_nonprofits_bigquery.py                   | Python             |        169 |        407 |         20 |        596 |
| /home/developer/projects/open-navigator/scripts/enrichment/enrich_nonprofits_everyorg.py                   | Python             |        231 |         71 |         55 |        357 |
| /home/developer/projects/open-navigator/scripts/enrichment/enrich_nonprofits_form990.py                    | Python             |        290 |         93 |         74 |        457 |
| /home/developer/projects/open-navigator/scripts/enrichment/enrich_nonprofits_gt990.py                      | Python             |        473 |        177 |        118 |        768 |
| /home/developer/projects/open-navigator/scripts/enrichment/enrich_nonprofits_logodev.py                    | Python             |        239 |        112 |         60 |        411 |
| /home/developer/projects/open-navigator/scripts/enrichment/enrich_nonprofits_no_auth.sh                    | Shell Script       |         77 |         13 |         13 |        103 |
| /home/developer/projects/open-navigator/scripts/enrichment/enrich_nonprofits_propublica.py                 | Python             |        237 |         93 |         58 |        388 |
| /home/developer/projects/open-navigator/scripts/enrichment/extract_990_dev_states.sh                       | Shell Script       |        101 |         24 |         27 |        152 |
| /home/developer/projects/open-navigator/scripts/enrichment/extract_990_zips.sh                             | Shell Script       |         62 |         11 |         15 |         88 |
| /home/developer/projects/open-navigator/scripts/enrichment/regen_simple.py                                 | Python             |         12 |          6 |          5 |         23 |
| /home/developer/projects/open-navigator/scripts/enrichment/run_tuscaloosa_pipeline.sh                      | Shell Script       |        214 |         31 |         57 |        302 |
| /home/developer/projects/open-navigator/scripts/enrichment_ai/README.md                                    | Markdown           |        152 |          0 |         57 |        209 |
