Date : 2026-04-26 14:46:19
Directory : /home/developer/projects/oral-health-policy-pulse
Total : 322 files,  394405 codes, 7100 comments, 15381 blanks, all 416886 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/App.tsx                                               | TypeScript JSX     |         31 |          0 |          3 |         34 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/AddressLookup.tsx                          | TypeScript JSX     |        394 |         19 |         40 |        453 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/FollowButton.tsx                           | TypeScript JSX     |        147 |          4 |         10 |        161 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/Layout.tsx                                 | TypeScript JSX     |        376 |         13 |         16 |        405 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/RegistrationModal.tsx                      | TypeScript JSX     |        192 |          7 |         18 |        217 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/components/SocialStats.tsx                            | TypeScript JSX     |        106 |          2 |         14 |        122 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/contexts/AuthContext.tsx                              | TypeScript JSX     |        134 |          7 |         21 |        162 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/contexts/LocationContext.tsx                          | TypeScript JSX     |         66 |          4 |         12 |         82 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/index.css                                             | PostCSS            |         37 |          0 |          7 |         44 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/main.tsx                                              | TypeScript JSX     |         35 |          0 |          3 |         38 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Dashboard.tsx                                   | TypeScript JSX     |        183 |          6 |         13 |        202 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/DebateGrader.tsx                                | TypeScript JSX     |        245 |          8 |         22 |        275 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Documents.tsx                                   | TypeScript JSX     |        216 |          5 |         13 |        234 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Heatmap.tsx                                     | TypeScript JSX     |        140 |          4 |         13 |        157 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Home.tsx                                        | TypeScript JSX     |        385 |         13 |         29 |        427 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Nonprofits.tsx                                  | TypeScript JSX     |        280 |          5 |         24 |        309 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Opportunities.tsx                               | TypeScript JSX     |        145 |          6 |         14 |        165 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/PeopleFinder.tsx                                | TypeScript JSX     |        325 |          6 |         21 |        352 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Profile.tsx                                     | TypeScript JSX     |        381 |          9 |         20 |        410 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/pages/Settings.tsx                                    | TypeScript JSX     |        279 |         15 |         23 |        317 |
| /home/developer/projects/oral-health-policy-pulse/frontend/src/vite-env.d.ts                                         | TypeScript         |          6 |          2 |          3 |         11 |
| /home/developer/projects/oral-health-policy-pulse/frontend/tailwind.config.js                                        | JavaScript         |         36 |          1 |          1 |         38 |
| /home/developer/projects/oral-health-policy-pulse/frontend/tsconfig.json                                             | JSON with Comments |         25 |          3 |          4 |         32 |
| /home/developer/projects/oral-health-policy-pulse/frontend/tsconfig.node.json                                        | JSON               |         10 |          0 |          1 |         11 |
| /home/developer/projects/oral-health-policy-pulse/frontend/vite.config.ts                                            | TypeScript         |         24 |          1 |          2 |         27 |
| /home/developer/projects/oral-health-policy-pulse/hf-dataset-cleanup.sh                                              | Shell Script       |         28 |          4 |          7 |         39 |
| /home/developer/projects/oral-health-policy-pulse/install.sh                                                         | Shell Script       |         96 |         11 |         14 |        121 |
| /home/developer/projects/oral-health-policy-pulse/main.py                                                            | Python             |        307 |         44 |         95 |        446 |
| /home/developer/projects/oral-health-policy-pulse/migrate-docs.sh                                                    | Shell Script       |         46 |          8 |          9 |         63 |
| /home/developer/projects/oral-health-policy-pulse/models/meeting_event.py                                            | Python             |        220 |         71 |         51 |        342 |
| /home/developer/projects/oral-health-policy-pulse/notebooks/Jurisdiction_Discovery.py                                | Python             |         76 |        168 |         64 |        308 |
| /home/developer/projects/oral-health-policy-pulse/notebooks/example_analysis.py                                      | Python             |        101 |         59 |         52 |        212 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/generic_20260423_180616.json                     | JSON               |      1,052 |          0 |          0 |      1,052 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/generic_20260423_180619.json                     | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/granicus_20260423_180621.json                    | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/legistar_20260423_180620.json                    | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/suiteonemedia_20260423_181708.json               | JSON               |        512 |          0 |          0 |        512 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/suiteonemedia_20260423_182340.json               | JSON               |        748 |          0 |          0 |        748 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/suiteonemedia_20260423_182351.json               | JSON               |        748 |          0 |          0 |        748 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/suiteonemedia_20260423_210412.json               | JSON               |        375 |          0 |          0 |        375 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/suiteonemedia_20260423_210613.json               | JSON               |        375 |          0 |          0 |        375 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/suiteonemedia_20260424_112916.json               | JSON               |     96,372 |          0 |          0 |     96,372 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/suiteonemedia_20260424_144825.json               | JSON               |     96,338 |          0 |          0 |     96,338 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa/suiteonemedia_20260424_224908.json               | JSON               |     96,531 |          0 |          0 |     96,531 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa_city_schools/eboard_20260423_223435.json         | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa_city_schools/eboard_20260423_224726.json         | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa_city_schools/eboard_20260423_224818.json         | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa_city_schools/eboard_20260423_231344.json         | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa_city_schools/eboard_20260423_231421.json         | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa_city_schools/eboard_20260423_231511.json         | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa_city_schools/eboard_20260424_151807.json         | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa_city_schools/eboard_20260424_155458.json         | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa_city_schools/eboard_20260424_155609.json         | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/output/tuscaloosa_city_schools/generic_20260423_223006.json        | JSON               |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/__init__.py                                               | Python             |          2 |          1 |          2 |          5 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/delta_lake.py                                             | Python             |        274 |         75 |          7 |        356 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/delta_lake_queries.py                                     | Python             |         84 |        122 |          2 |        208 |
| /home/developer/projects/oral-health-policy-pulse/pipeline/huggingface_publisher.py                                  | Python             |        226 |        137 |         79 |        442 |
| /home/developer/projects/oral-health-policy-pulse/requirements.txt                                                   | pip requirements   |         66 |         13 |         13 |         92 |
| /home/developer/projects/oral-health-policy-pulse/scripts/deploy-databricks-app.sh                                   | Shell Script       |         50 |         10 |         13 |         73 |
| /home/developer/projects/oral-health-policy-pulse/scripts/discover_tuscaloosa_nonprofits.py                          | Python             |         79 |         19 |         21 |        119 |
| /home/developer/projects/oral-health-policy-pulse/scripts/migrate_social_features.py                                 | Python             |         28 |         14 |          9 |         51 |
| /home/developer/projects/oral-health-policy-pulse/scripts/run_tuscaloosa_pipeline.sh                                 | Shell Script       |        214 |         31 |         57 |        302 |
| /home/developer/projects/oral-health-policy-pulse/scripts/setup-local.sh                                             | Shell Script       |         32 |          5 |          8 |         45 |
| /home/developer/projects/oral-health-policy-pulse/scripts/test-app.py                                                | Python             |         25 |          8 |          7 |         40 |
| /home/developer/projects/oral-health-policy-pulse/scripts/upload_to_huggingface.py                                   | Python             |        294 |        184 |         80 |        558 |
| /home/developer/projects/oral-health-policy-pulse/setup-huggingface.sh                                               | Shell Script       |        111 |         12 |         23 |        146 |
| /home/developer/projects/oral-health-policy-pulse/setup.py                                                           | Python             |         96 |          2 |          3 |        101 |
| /home/developer/projects/oral-health-policy-pulse/start-all.sh                                                       | Shell Script       |        141 |         24 |         32 |        197 |
| /home/developer/projects/oral-health-policy-pulse/stop-all.sh                                                        | Shell Script       |         41 |          6 |         13 |         60 |
| /home/developer/projects/oral-health-policy-pulse/test-huggingface-build.sh                                          | Shell Script       |          8 |          9 |          4 |         21 |
| /home/developer/projects/oral-health-policy-pulse/test_oauth_flow.py                                                 | Python             |         52 |          6 |         13 |         71 |
| /home/developer/projects/oral-health-policy-pulse/tests/test_agents.py                                               | Python             |         57 |         16 |         24 |         97 |
| /home/developer/projects/oral-health-policy-pulse/update-repo-urls.sh                                                | Shell Script       |         36 |          5 |          7 |         48 |
| /home/developer/projects/oral-health-policy-pulse/visualization/__init__.py                                          | Python             |          6 |          3 |          3 |         12 |
| /home/developer/projects/oral-health-policy-pulse/visualization/heatmap.py                                           | Python             |        229 |        162 |         34 |        425 |
| /home/developer/projects/oral-health-policy-pulse/website/DOCUMENTATION_MIGRATION.md                                 | Markdown           |        167 |          0 |         37 |        204 |
| /home/developer/projects/oral-health-policy-pulse/website/README.md                                                  | Markdown           |         49 |          0 |         25 |         74 |
| /home/developer/projects/oral-health-policy-pulse/website/blog/authors.yml                                           | YAML               |         23 |          1 |          2 |         26 |
| /home/developer/projects/oral-health-policy-pulse/website/blog/tags.yml                                              | YAML               |         16 |          0 |          4 |         20 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/architecture.md                                       | Markdown           |        163 |          0 |         44 |        207 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/case-studies/tuscaloosa-complete.md                   | Markdown           |        269 |          0 |         86 |        355 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/case-studies/tuscaloosa-discovery.md                  | Markdown           |        335 |          0 |        113 |        448 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/case-studies/tuscaloosa-pipeline.md                   | Markdown           |        870 |          0 |        268 |      1,138 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/dashboard.md                                          | Markdown           |         94 |          0 |         40 |        134 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/_civic-tech-sources.md                   | Markdown           |        189 |          0 |         67 |        256 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/_confirmed-datasets.md                   | Markdown           |        250 |          0 |         91 |        341 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/census-data.md                           | Markdown           |         69 |          0 |         32 |        101 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/huggingface-datasets.md                  | Markdown           |        278 |          0 |         91 |        369 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/jurisdiction-discovery.md                | Markdown           |        450 |          0 |        131 |        581 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/nonprofit-sources.md                     | Markdown           |        161 |          0 |         64 |        225 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/open-source-repositories.md              | Markdown           |        281 |          0 |         90 |        371 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/overview.md                              | Markdown           |        205 |          0 |         71 |        276 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/url-datasets.md                          | Markdown           |        155 |          0 |         50 |        205 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/video-channels.md                        | Markdown           |        458 |          0 |        151 |        609 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/video-sources.md                         | Markdown           |        313 |          0 |        125 |        438 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/data-sources/youtube-discovery.md                     | Markdown           |        337 |          0 |        102 |        439 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/authentication-setup.md                    | Markdown           |        326 |          0 |        124 |        450 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/costs.md                                   | Markdown           |        176 |          0 |         61 |        237 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/databricks-apps.md                         | Markdown           |        298 |          0 |        104 |        402 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/databricks-migration.md                    | Markdown           |        224 |          0 |         53 |        277 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/huggingface-spaces.md                      | Markdown           |        253 |          0 |         92 |        345 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/jurisdiction-discovery.md                  | Markdown           |        150 |          0 |         60 |        210 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/oauth-providers-setup.md                   | Markdown           |        342 |          0 |        143 |        485 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/quickstart-databricks.md                   | Markdown           |        159 |          0 |         54 |        213 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/rename-repository.md                       | Markdown           |        219 |          0 |         89 |        308 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/scale.md                                   | Markdown           |        410 |          0 |        126 |        536 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/deployment/storage.md                                 | Markdown           |        389 |          0 |        159 |        548 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/changelog.md                              | Markdown           |        112 |          0 |         38 |        150 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/dashboard-redesign.md                     | Markdown           |         87 |          0 |         22 |        109 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/docs-migration.md                         | Markdown           |         73 |          0 |         23 |         96 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/enhancements.md                           | Markdown           |        175 |          0 |         79 |        254 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/integration-status.md                     | Markdown           |        172 |          0 |         58 |        230 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/migration-v2.md                           | Markdown           |        193 |          0 |         77 |        270 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/new-capabilities.md                       | Markdown           |        256 |          0 |         89 |        345 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/port-guide.md                             | Markdown           |        125 |          0 |         41 |        166 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/react-refactoring.md                      | Markdown           |        433 |          0 |        118 |        551 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/readme-migration.md                       | Markdown           |        131 |          0 |         40 |        171 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/development/refactoring-summary.md                    | Markdown           |        377 |          0 |        113 |        490 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/for-advocates.md                                      | Markdown           |        141 |          0 |         67 |        208 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/for-developers.md                                     | Markdown           |        315 |          0 |        109 |        424 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/accountability-strategy.md                     | Markdown           |        178 |          0 |         76 |        254 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/document-libraries.md                          | Markdown           |        118 |          0 |         44 |        162 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/handling-formats.md                            | Markdown           |        508 |          0 |        152 |        660 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/huggingface-features.md                        | Markdown           |        186 |          0 |         76 |        262 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/huggingface-limits.md                          | Markdown           |        338 |          0 |        111 |        449 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/huggingface-publishing.md                      | Markdown           |        318 |          0 |        129 |        447 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/huggingface-quickstart.md                      | Markdown           |        290 |          0 |        112 |        402 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/impact-navigation.md                           | Markdown           |        249 |          0 |        100 |        349 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/jurisdiction-setup.md                          | Markdown           |        408 |          0 |        151 |        559 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/political-economy.md                           | Markdown           |        266 |          0 |         89 |        355 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/scraper-improvements.md                        | Markdown           |        234 |          0 |         71 |        305 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/search-patterns.md                             | Markdown           |        684 |          0 |        170 |        854 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/guides/split-screen.md                                | Markdown           |        293 |          0 |         81 |        374 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/integrations/dataverse-summary.md                     | Markdown           |        170 |          0 |         57 |        227 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/integrations/dataverse.md                             | Markdown           |        334 |          0 |        112 |        446 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/integrations/eboard-automated.md                      | Markdown           |        304 |          0 |         98 |        402 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/integrations/eboard-cookies.md                        | Markdown           |        184 |          0 |         63 |        247 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/integrations/eboard-manual.md                         | Markdown           |         95 |          0 |         31 |        126 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/integrations/frontend.md                              | Markdown           |        332 |          0 |        113 |        445 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/integrations/localview.md                             | Markdown           |        177 |          0 |         76 |        253 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/integrations/overview.md                              | Markdown           |        450 |          0 |        107 |        557 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/intro.md                                              | Markdown           |        339 |          0 |        119 |        458 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/quick-reference.md                                    | Markdown           |         92 |          0 |         29 |        121 |
| /home/developer/projects/oral-health-policy-pulse/website/docs/quickstart.md                                         | Markdown           |        143 |          0 |         64 |        207 |
| /home/developer/projects/oral-health-policy-pulse/website/docusaurus.config.ts                                       | TypeScript         |        134 |         16 |         11 |        161 |
| /home/developer/projects/oral-health-policy-pulse/website/package-lock.json                                          | JSON               |     19,524 |          0 |          1 |     19,525 |
| /home/developer/projects/oral-health-policy-pulse/website/package.json                                               | JSON               |         49 |          0 |          1 |         50 |
| /home/developer/projects/oral-health-policy-pulse/website/sidebars.ts                                                | TypeScript         |        127 |         11 |          5 |        143 |
| /home/developer/projects/oral-health-policy-pulse/website/src/components/HomepageFeatures/index.tsx                  | TypeScript JSX     |         67 |          0 |          5 |         72 |
| /home/developer/projects/oral-health-policy-pulse/website/src/components/HomepageFeatures/styles.module.css          | PostCSS            |         10 |          0 |          2 |         12 |
| /home/developer/projects/oral-health-policy-pulse/website/src/css/custom.css                                         | PostCSS            |        101 |         16 |         19 |        136 |
| /home/developer/projects/oral-health-policy-pulse/website/src/pages/dashboard.tsx                                    | TypeScript JSX     |        117 |          2 |         10 |        129 |
| /home/developer/projects/oral-health-policy-pulse/website/src/pages/index.module.css                                 | PostCSS            |         16 |          4 |          4 |         24 |
| /home/developer/projects/oral-health-policy-pulse/website/src/pages/index.tsx                                        | TypeScript JSX     |        351 |          3 |         20 |        374 |
| /home/developer/projects/oral-health-policy-pulse/website/static/img/communityone_logo.svg                           | XML                |         13 |          5 |          5 |         23 |
| /home/developer/projects/oral-health-policy-pulse/website/static/img/logo.svg                                        | XML                |          1 |          0 |          0 |          1 |
| /home/developer/projects/oral-health-policy-pulse/website/static/img/undraw_docusaurus_mountain.svg                  | XML                |        171 |          0 |          1 |        172 |
| /home/developer/projects/oral-health-policy-pulse/website/static/img/undraw_docusaurus_react.svg                     | XML                |        170 |          0 |          1 |        171 |
| /home/developer/projects/oral-health-policy-pulse/website/static/img/undraw_docusaurus_tree.svg                      | XML                |         40 |          0 |          1 |         41 |
| /home/developer/projects/oral-health-policy-pulse/website/tsconfig.json                                              | JSON with Comments |          9 |          3 |          1 |         13 |
| Total                                                                                                                |                    |    394,405 |      7,100 |     15,381 |    416,886 |
+----------------------------------------------------------------------------------------------------------------------+--------------------+------------+------------+------------+------------+
